source,score,level,source_original
AAK1,-0.605163718625719,3,AAK1
AANAT,0.8215014312855109,3,AANAT
ABL1,0.7261757289205324,1,ABL1
ABL2,0.6267461168275311,2,ABL2
ACE2,-0.5339073016980009,5,ACE2
ACP1,-0.6692287958159782,2,ACP1
ACTB,-0.7561611746401528,2,ACTB
ACTN1,0.31963897264932717,3,ACTN1
ADA,0.6186304035187523,5,ADA
ADAM10,1.0775364113697117,3,ADAM10
ADAM17,1.1698689623260057,3,ADAM17
ADAM23,-1.2252636402713448,4,ADAM23
ADCY5,0.6832625751470832,3,ADCY5
ADIPOQ,0.6309224603664074,5,ADIPOQ
ADNP,-0.8854349501056413,3,ADNP
AFAP1L2,0.7747070351558606,4,AFAP1L2
AGT,-0.42715031288904975,4,AGT
AKAP5,0.44624521243657644,2,AKAP5
AKT2,0.4456517238475766,1,AKT2
AKT3,0.4456517238475766,1,AKT3
ALK,-0.26687576253853557,3,ALK
AMH,-0.6741740572093585,5,AMH
AMHR2,-0.6741740572093585,5,AMHR2
ANK3,0.6228671892637798,3,ANK3
ANKRD6,0.5592545746930542,3,ANKRD6
ANXA1,0.6923596433602065,5,ANXA1
APAF1,-0.5791050326684,4,APAF1
APBA3,0.9945231039901656,6,APBA3
APC2,-0.2679578427163158,3,APC2
APEX1,0.9851433878702438,2,APEX1
APH1A,2.108858539386052,4,APH1A
APH1B,2.108858539386052,4,APH1B
APIP,0.6792049741632196,5,APIP
APLF,0.7183985480003914,3,APLF
APLN,0.6923596433602065,5,APLN
APP,-0.8120240130681246,6,APP
APPL1,0.8496964687590235,3,APPL1
AR,0.4003246112079777,2,AR
ARAF,1.5614003426208325,2,ARAF
ARF1,-1.1312048898050697,4,ARF1
ARF6,-0.8548620783216483,5,ARF6
ARHGAP1,-0.61101756339146,3,ARHGAP1
ARHGAP32,1.8173794557653455,3,ARHGAP32
ARHGEF2,0.9946897726216805,3,ARHGEF2
ARHGEF6,-1.6876855379860611,2,ARHGEF6
ARHGEF7,-0.4996539774512707,3,ARHGEF7
ARID3A,4.291599666501236,0,ARID3A
ARRB2,-2.2415544093200683,4,ARRB2
ASAP2,1.2079374620972496,5,ASAP2
ASB2,-2.152710829690643,4,ASB2
ASB4,-2.3568197611131234,3,ASB4
ASB9,1.0935538233011026,4,ASB9
ASH2L,-0.8438907337709098,3,ASH2L
ASXL1,-0.6185835014262578,2,ASXL1
ASXL2,0.6185835014262578,2,ASXL2
ATAD2,0.8581149122457932,1,ATAD2
ATAD5,-1.4189340465816906,3,ATAD5
ATE1,1.6342798849818732,4,ATE1
ATF1,1.4896063575528575,3,ATF1
ATF2,-1.9421247682580651,3,ATF2
ATM,1.626518760167676,1,ATM
ATOH1,-2.6701679477431206,1,ATOH1
ATR,0.8581149122457932,1,ATR
AURKA,-0.9006836177431667,2,AURKA
AURKB,-0.4634594075092434,2,AURKB
AXIN1,0.7664501050208434,2,AXIN1
AXL,-1.006039623761858,4,AXL
AZI2,0.7260867901604743,3,AZI2
BACH1,-1.3755419786907859,1,BACH1
BACH2,-2.853709212161148,0,BACH2
BAD,0.9851433878702438,2,BAD
BAG5,-2.81163144291557,4,BAG5
BAK1,-0.7183985480003914,3,BAK1
BAX,-0.7183985480003914,3,BAX
BCAR3,-1.6876855379860611,2,BCAR3
BCL2,0.4964347246892478,4,BCL2
BCL2L1,0.7204953554315038,4,BCL2L1
BCL2L2,1.1793010811698224,4,BCL2L2
BCL3,0.34800571304405464,2,BCL3
BCL6,-1.336624563639072,2,BCL6
BCORL1,-1.743605620594156,1,BCORL1
BCR,0.8866531377390059,2,BCR
BECN1,0.8641074278253095,3,BECN1
BID,-1.1793010811698224,4,BID
BIRC2,0.5709557754288253,3,BIRC2
BIRC5,0.6467578056922033,3,BIRC5
BIRC6,1.5499125814021768,4,BIRC6
BIRC7,0.8246601876189574,5,BIRC7
BLVRA,-1.5039761420960638,3,BLVRA
BMF,-1.1346227862521927,5,BMF
BMPR1A,-0.36673378367146203,4,BMPR1A
BMPR2,-0.8266586774311034,5,BMPR2
BRAF,2.052079406636107,3,BRAF
BRAP,-1.4427320651512743,3,BRAP
BRCA1,-0.7561611746401528,2,BRCA1
BRD2,0.7183985480003914,3,BRD2
BRD4,-1.2180341844497065,2,BRD4
BRMS1,-0.559075338726965,3,BRMS1
BRSK1,0.4863339747429256,4,BRSK1
BRSK2,1.151136561965639,2,BRSK2
BTF3,1.5917331852552825,4,BTF3
BTG2,-0.9711340660355144,3,BTG2
BTK,0.9851433878702438,2,BTK
C1QBP,0.666369293017788,5,C1QBP
CABIN1,-1.3190489279863884,3,CABIN1
CABP1,-1.739664456403109,3,CABP1
CAMK1,-1.6032189158298116,2,CAMK1
CAMK2A,2.034324977718786,2,CAMK2A
CAMK2B,-0.31212318910274955,2,CAMK2B
CAMK2D,-1.6032189158298116,2,CAMK2D
CAMK4,-1.7518496492150615,2,CAMK4
CAMKK1,0.9490315401086512,2,CAMKK1
CAMKK2,0.7270809320127946,2,CAMKK2
CAMP,0.9489237108593496,2,CAMP
CAND1,-0.8289983846351353,4,CAND1
CARD11,1.9822056781515147,5,CARD11
CARD18,2.474555353879064,4,CARD18
CARD8,0.5791050326684,4,CARD8
CARD9,1.809583663065543,2,CARD9
CARM1,0.6185835014262578,2,CARM1
CASP1,-0.2758072405056832,3,CASP1
CASP10,-0.6467578056922033,3,CASP10
CASP12,-1.0468437362393883,4,CASP12
CASP2,0.4963487194248733,3,CASP2
CASP3,-0.423575337277182,2,CASP3
CASP5,1.4564882347983623,4,CASP5
CASP6,1.7782342166570826,2,CASP6
CASP7,-1.4669389295811814,3,CASP7
CASP8,-0.29774507300271896,3,CASP8
CASP8AP2,-0.9460301907367002,4,CASP8AP2
CASP9,-0.4735978570572473,3,CASP9
CAST,0.5548912562668835,3,CAST
CAV1,1.2839376479161735,3,CAV1
CBL,0.8866531377390059,2,CBL
CBLB,-0.8866531377390059,2,CBLB
CBLC,0.781699843026917,4,CBLC
CBX4,1.6876855379860611,2,CBX4
CCL16,1.6968498098061917,5,CCL16
CCL2,0.5567777040909724,4,CCL2
CCL7,-1.7035235597704386,5,CCL7
CCND2,1.2077040985917615,2,CCND2
CCNY,-0.686424515428853,5,CCNY
CD19,0.5414004438693587,3,CD19
CD247,0.4963487194248733,3,CD247
CD28,-0.5482405509147035,3,CD28
CD3E,-1.8776938812748736,3,CD3E
CD4,1.6984229609485255,3,CD4
