source,score,level,source_original
AAK1,0.3347756178843039,5,AAK1
AANAT,-1.0417704626983224,3,AANAT
AATK,-0.7289001025315367,4,AATK
ABL1,-0.6735031142300625,2,ABL1
ABL2,0.9971044078788696,3,ABL2
ACAA2,-0.8470814323865287,4,ACAA2
ACAT1,0.9555976699092205,5,ACAT1
ACTB,0.6147113175843469,3,ACTB
ACTN1,-0.865962449953729,3,ACTN1
ACTR2,1.1154457503998438,4,ACTR2
ACVR1,1.0096420024181796,4,ACVR1
ACVR2A,1.1154457503998438,4,ACVR2A
ACVR2B,0.8833284930126425,3,ACVR2B
ACVRL1,1.2787601284485137,4,ACVRL1
ADA,-0.6482335042955907,5,ADA
ADAM10,0.7004763821979989,3,ADAM10
ADAM12,-1.3665526380958395,4,ADAM12
ADAM15,-0.38490954355533624,4,ADAM15
ADAM23,1.481479942129176,5,ADAM23
ADAM9,-0.8211533253577349,4,ADAM9
ADIPOQ,1.0698844958557212,5,ADIPOQ
ADNP,-0.6818139013870076,2,ADNP
ADRA1A,-0.5789542694066697,3,ADRA1A
ADRB2,-0.5789542694066697,3,ADRB2
ADRM1,1.1154457503998438,4,ADRM1
AFAP1L2,-0.7172935950715433,4,AFAP1L2
AGTR1,-0.5789542694066697,3,AGTR1
AHSA1,-0.6792665890592389,3,AHSA1
AIMP1,-0.6240773368563359,3,AIMP1
AKAP8,-1.4187264902190129,3,AKAP8
AKT1,-0.8254988439532123,1,AKT1
AKT1S1,-0.9018081179085716,3,AKT1S1
AKT2,-0.3786000302540509,2,AKT2
ALDH2,-1.8094671577465857,3,ALDH2
ALK,0.6901927268965908,4,ALK
AMH,1.8242021627970662,5,AMH
AMHR2,1.8242021627970662,5,AMHR2
AMOT,0.6240773368563359,3,AMOT
ANAPC1,0.6818139013870076,2,ANAPC1
ANK3,0.9111980605205727,3,ANK3
ANKRD6,-0.7017149372240168,3,ANKRD6
ANXA1,-0.9176213412713331,5,ANXA1
APAF1,0.8778817407293161,3,APAF1
APBA3,-1.3330809132917272,6,APBA3
APBB1,-1.1930075273727099,4,APBB1
APC2,-0.6818139013870076,2,APC2
APEX1,-1.1376798492257296,4,APEX1
APH1A,0.9111980605205727,3,APH1A
APH1B,0.9111980605205727,3,APH1B
APIP,-1.110000877722645,4,APIP
APLF,-2.355918120295251,2,APLF
APLN,-0.9176213412713331,5,APLN
APOA1,-0.34338055274655743,4,APOA1
APPL1,0.865962449953729,3,APPL1
AR,-0.6818139013870076,2,AR
ARAF,-1.2994347233932841,2,ARAF
ARF1,0.37961957407929753,4,ARF1
ARF6,0.8199341919023294,5,ARF6
ARHGAP1,0.785022863827356,3,ARHGAP1
ARHGAP32,-0.76479629577344,3,ARHGAP32
ARHGEF2,-1.0417792360286713,3,ARHGEF2
ARHGEF6,-1.1098768116493631,3,ARHGEF6
ARHGEF7,-1.077752349674597,3,ARHGEF7
ARRB1,-1.1673109652211342,3,ARRB1
ARRB2,1.859788775834272,4,ARRB2
ASAP2,-0.45727317911580717,5,ASAP2
ASB2,0.5131325765426801,4,ASB2
ASB3,0.6308139290310081,5,ASB3
ASB9,-0.855716024042346,5,ASB9
ASH2L,-0.6469859818674164,4,ASH2L
ASXL1,0.9111980605205727,3,ASXL1
ASXL2,1.820957361034679,4,ASXL2
ASXL3,-1.2023644533346,4,ASXL3
ATAD2,-0.8170438448043371,3,ATAD2
ATAD5,-1.3292209674135316,4,ATAD5
ATE1,-0.7609328044610817,4,ATE1
ATF1,-0.5284199989731603,3,ATF1
ATG3,1.042927938704654,5,ATG3
ATG4B,1.042927938704654,5,ATG4B
ATG9A,0.7751182811190932,6,ATG9A
ATM,-0.9729669649603877,2,ATM
ATP6AP1,-0.9123697096232397,4,ATP6AP1
ATR,-0.6571449084204589,2,ATR
ATXN2L,1.184033043853721,5,ATXN2L
AURKA,1.0167969912217634,3,AURKA
AURKB,-0.9526704975707249,3,AURKB
AUTS2,-0.7043663616592151,4,AUTS2
AVPR1B,-0.5789542694066697,3,AVPR1B
AXIN1,-0.6818139013870076,2,AXIN1
AXIN2,0.6417696140058878,2,AXIN2
AXL,-0.4109253551251517,4,AXL
AZI2,-0.6792665890592389,3,AZI2
BAG2,-0.9888711612777286,4,BAG2
BAG5,1.3739773111663254,4,BAG5
BAK1,1.888171216459539,4,BAK1
BAMBI,-1.4628451983079263,4,BAMBI
BANP,1.8094671577465857,3,BANP
BAP1,1.172934651031974,4,BAP1
BAX,3.349866882262557,4,BAX
BCAP31,-0.8778817407293161,3,BCAP31
BCAR1,-0.8562070928492628,3,BCAR1
BCAR3,-1.1098768116493631,3,BCAR3
BCL2,0.4434179123472389,4,BCL2
BCL2L1,-0.8778817407293161,3,BCL2L1
BCL2L2,-3.1492361444602213,5,BCL2L2
BCL3,-2.3065019195383423,3,BCL3
BCL6,0.5962779147365442,3,BCL6
BCOR,-2.3065019195383423,3,BCOR
BCORL1,-2.6258927949290167,4,BCORL1
BCR,0.9408281600452818,3,BCR
BDKRB1,-0.5789542694066697,3,BDKRB1
BECN1,-0.6792665890592389,3,BECN1
BID,1.238170412906745,4,BID
BIRC2,-3.618578770682363,3,BIRC2
BIRC3,-3.618578770682363,3,BIRC3
BIRC5,-3.8009005874291932,3,BIRC5
BIRC6,-2.6340926195349614,3,BIRC6
BIRC7,-6.454691712810022,5,BIRC7
BMF,0.6415510321905471,4,BMF
BMP10,1.1154457503998438,4,BMP10
BMP15,1.8884281550210402,5,BMP15
BMP4,2.635540553821971,5,BMP4
BMP5,1.5809706786660382,5,BMP5
BMP6,1.1154457503998438,4,BMP6
BMP8A,1.1154457503998438,4,BMP8A
BMP8B,1.8242021627970662,5,BMP8B
BMPR1A,1.6959898177978472,4,BMPR1A
BMPR1B,1.6959898177978472,4,BMPR1B
BMPR2,2.409389989207116,5,BMPR2
BNIP3,0.6147113175843469,3,BNIP3
BRAF,-1.732906742860124,3,BRAF
BRAP,1.04746127138742,4,BRAP
BRCA1,0.6147113175843469,3,BRCA1
BRD2,-1.8539100649175095,5,BRD2
BRD4,-1.5661366705489306,3,BRD4
BRDT,-0.6654261990056137,4,BRDT
BRIP1,0.8470814323865287,4,BRIP1
BRMS1,1.5661366705489306,3,BRMS1
BRSK1,-1.2732505194583517,4,BRSK1
BTF3,-0.7753269938827785,4,BTF3
BTG2,-0.3016760054149806,4,BTG2
BTK,0.9546064415393593,4,BTK
BTRC,-0.6818139013870076,2,BTRC
C1QBP,1.1433080083562734,4,C1QBP
C3,0.8555495009854174,5,C3
CABIN1,0.5962779147365442,3,CABIN1
CABP1,0.5962779147365442,3,CABP1
CALU,0.5593205673730185,6,CALU
CAMK1,0.6571449084204589,2,CAMK1
CAMK2A,-0.6571449084204589,2,CAMK2A
CAMK2B,0.9381905398813888,2,CAMK2B
CAMK2D,0.6571449084204589,2,CAMK2D
CAMK2G,0.6571449084204589,2,CAMK2G
CAMK4,1.7349952419241097,2,CAMK4
CAMKK1,-0.7307734237289345,2,CAMKK1
CAMKK2,-0.7307734237289345,2,CAMKK2
CAND1,-0.9111980605205727,3,CAND1
CAPN1,0.6417696140058878,2,CAPN1
CAPN2,0.6417696140058878,2,CAPN2
CAPN3,0.6417696140058878,2,CAPN3
CAPNS1,0.865962449953729,3,CAPNS1
CAPRIN2,-1.0336971145384175,4,CAPRIN2
CARD11,0.7146472829571502,5,CARD11
CARD18,-2.1194897794406042,4,CARD18
CARD8,-0.8778817407293161,3,CARD8
CARD9,-0.5969087415644546,2,CARD9
CARM1,0.7016756613222926,2,CARM1
CASP1,2.5248610333415,3,CASP1
CASP10,3.656713136881773,3,CASP10
CASP12,2.6340926195349614,3,CASP12
CASP3,2.28473968902093,2,CASP3
CASP4,2.7664163519522478,4,CASP4
CASP5,-0.29299085170696093,4,CASP5
CASP6,0.4740388575663119,1,CASP6
CASP7,2.355918120295251,2,CASP7
CASP8,0.652322835081573,2,CASP8
CASP8AP2,0.8778817407293161,3,CASP8AP2
CASP9,0.652322835081573,2,CASP9
CAST,-1.510203317860845,3,CAST
CAV1,-0.5733657622667425,3,CAV1
CBL,0.9587357570532393,3,CBL
CBLB,1.4341883746628898,3,CBLB
CCL16,-1.8752442357799686,5,CCL16
CCL2,-0.6747965003580462,4,CCL2
CCL7,1.7300768639489137,5,CCL7
CCND2,0.9111980605205727,3,CCND2
CCNH,-0.5284199989731603,3,CCNH
CCNY,-0.7465899743251428,5,CCNY
CD19,-1.2208623300643189,3,CD19
CD22,0.8071728796651587,5,CD22
CD247,-0.524228222819737,4,CD247
CD28,-2.1785890787406563,4,CD28
CD3E,-0.388377783824847,4,CD3E
CD4,-1.1119316282471714,4,CD4
CD40,-0.9493468044638167,4,CD40
CDC14A,0.8153102662592431,3,CDC14A
CDC25A,0.7307734237289345,2,CDC25A
CDC42,-0.6417696140058878,2,CDC42
CDC7,0.7493041762427473,5,CDC7
CDC73,-0.6818139013870076,2,CDC73
CDCA3,-0.8153102662592431,3,CDCA3
CDH1,0.6818139013870076,2,CDH1
CDH4,-0.6818139013870076,2,CDH4
CDK1,-0.7015243715400606,1,CDK1
CDK11A,-2.132397193194196,5,CDK11A
CDK14,-1.0336971145384175,4,CDK14
CDK19,2.132397193194196,5,CDK19
CDK2,-0.9870221865392901,2,CDK2
CDK2AP1,0.9685601260287049,3,CDK2AP1
CDK3,-0.6818139013870076,2,CDK3
CDK5,-0.315246370406619,3,CDK5
CDK5R1,2.1249752328089335,4,CDK5R1
CDK5RAP2,-1.1829843985699535,4,CDK5RAP2
CDK5RAP3,-0.5969087415644546,2,CDK5RAP3
CDK6,0.6818139013870076,2,CDK6
CDK7,-0.5969087415644546,2,CDK7
CDK8,0.5284199989731603,3,CDK8
CDK9,-1.4210649304980898,4,CDK9
CDKN1A,0.5969087415644546,2,CDKN1A
CDKN1B,-1.1433080083562734,4,CDKN1B
CDKN2A,-0.31073262159783815,3,CDKN2A
CDKN2C,0.9111980605205727,3,CDKN2C
CEBPA,0.41078871753648616,5,CEBPA
CEBPB,0.6571449084204589,2,CEBPB
CENPK,0.9111980605205727,3,CENPK
CFH,-0.7884474331264896,6,CFH
CFHR1,0.7884474331264896,6,CFHR1
CFI,-0.7884474331264896,6,CFI
CFLAR,-0.8778817407293161,3,CFLAR
CHD4,-7.273322092519362,0,CHD4
CHEK1,0.4187839543867889,3,CHEK1
CHEK2,-0.5969087415644546,2,CHEK2
CHFR,2.355918120295251,2,CHFR
CHN1,0.9408281600452818,3,CHN1
CHRM1,-0.5789542694066697,3,CHRM1
CHRM5,-0.5789542694066697,3,CHRM5
CHUK,1.7262731783942689,2,CHUK
CISH,-1.4558700504792401,5,CISH
CLASP2,1.3099039177623886,4,CLASP2
CLK2,-0.8652295429110621,3,CLK2
CLK4,0.6147113175843469,3,CLK4
CLN8,0.5733657622667425,3,CLN8
CLU,0.5424199922744383,5,CLU
CNKSR1,-0.9888711612777286,4,CNKSR1
CNOT4,-1.5111073812958866,2,CNOT4
CNR1,-1.0319920834642957,4,CNR1
CNTN1,2.3387512943366113,4,CNTN1
COL1A1,-0.38490954355533624,4,COL1A1
COL4A1,-0.8211533253577349,4,COL4A1
COL4A2,-0.7753269938827785,4,COL4A2
COL5A3,2.132397193194196,5,COL5A3
COPS3,-0.7043663616592151,4,COPS3
COPS5,-0.6818139013870076,2,COPS5
COX5B,1.110000877722645,4,COX5B
CR2,-0.9839821352318644,4,CR2
CRADD,-0.6792665890592389,3,CRADD
CREB1,0.47850771363599837,1,CREB1
CREB5,-0.6818139013870076,2,CREB5
CREBBP,1.4178961393076246,1,CREBBP
CREM,-0.6571449084204589,2,CREM
CRHR1,-0.5789542694066697,3,CRHR1
CRK,-0.5969087415644546,2,CRK
CRKL,-1.0417704626983224,3,CRKL
CRLF1,-1.16893138943778,5,CRLF1
CRTC2,0.6571449084204589,2,CRTC2
CRTC3,-2.0721177748422495,4,CRTC3
CSF1,-1.191666676017764,5,CSF1
CSF3R,-2.150993294227869,4,CSF3R
CSK,0.6145157769373917,3,CSK
CSNK1A1,1.147874519476925,2,CSNK1A1
CSNK1A1L,-0.6818139013870076,2,CSNK1A1L
CSNK1G1,-1.2384238158568672,3,CSNK1G1
CSNK1G2,-0.7868682159297444,4,CSNK1G2
CSNK1G3,-1.7125071016891384,4,CSNK1G3
CSNK2A1,1.4178961393076246,1,CSNK2A1
CSNK2A2,1.4178961393076246,1,CSNK2A2
CSNK2B,-0.6818139013870076,2,CSNK2B
CTBP1,-0.9413082741077776,5,CTBP1
CTDSP1,-0.8833284930126425,3,CTDSP1
CTDSP2,-0.8833284930126425,3,CTDSP2
CTDSPL,-0.8833284930126425,3,CTDSPL
CTNNA3,-0.6818139013870076,2,CTNNA3
CTNNB1,-0.7802878369544582,1,CTNNB1
CTNND1,-0.6426058363016637,3,CTNND1
CTTNBP2NL,1.1201146676550398,4,CTTNBP2NL
CUL1,0.6818139013870076,2,CUL1
CUL3,0.5284199989731603,3,CUL3
CXCL17,-1.0414290184154231,5,CXCL17
CYLD,0.9814072438158221,3,CYLD
CYSLTR2,-0.5789542694066697,3,CYSLTR2
CYTH2,0.45727317911580717,5,CYTH2
DAAM1,-0.5284199989731603,3,DAAM1
DAB2,-0.7307734237289345,2,DAB2
DAB2IP,-0.8254988439532123,1,DAB2IP
DACT2,-1.5258546725781759,4,DACT2
DAPK1,0.3914345574523832,3,DAPK1
DAXX,-0.5284199989731603,3,DAXX
DCAF7,1.5280003605544887,4,DCAF7
DCC,-0.9123697096232397,4,DCC
DDB1,-0.5284199989731603,3,DDB1
DDB2,-0.8153102662592431,3,DDB2
DDIT3,0.5909686843507336,5,DDIT3
