source,score,level,source_original
ABL1,-2.154739772892847,0,ABL1
ACTR2,-0.5179915997737625,4,ACTR2
ACVR2A,-0.5179915997737625,4,ACVR2A
AKT1S1,-2.0457095478275265,4,AKT1S1
AMH,0.6786228876159419,5,AMH
AMHR2,0.6786228876159419,5,AMHR2
ANAPC1,0.9186692067543842,4,ANAPC1
ANGPT1,-0.9846735545132475,4,ANGPT1
ANK2,-1.99302867268505,5,ANK2
ANXA1,-0.7862957148180226,4,ANXA1
APH1A,1.841759440783204,5,APH1A
APH1B,1.841759440783204,5,APH1B
AREL1,-1.823948228642863,4,AREL1
ARF1,0.7852029511856062,4,ARF1
ARF6,1.0436383382587362,5,ARF6
ASAP2,-0.9632444852483788,5,ASAP2
ASB3,0.5043122907170153,5,ASB3
ASH2L,1.1262308530988514,5,ASH2L
ASXL1,-3.6199079980419917,0,ASXL1
ATE1,-1.2540646649947607,5,ATE1
ATG3,-0.7858871253822348,4,ATG3
ATG4B,-0.7858871253822348,4,ATG4B
ATG7,-0.96336523575753,4,ATG7
ATXN2L,0.673320496147367,5,ATXN2L
BAD,-0.44744208508400424,4,BAD
BAG2,-1.583625017299895,4,BAG2
BAK1,1.6603704277176017,4,BAK1
BAMBI,-2.264788472541109,4,BAMBI
BAX,1.6956954744325923,4,BAX
BCL2,0.7890407440756524,4,BCL2
BCL2L2,-1.9187439304197353,5,BCL2L2
BCL3,0.8211278658110727,4,BCL3
BCORL1,0.5287579581126686,4,BCORL1
BHLHE40,-2.7006855692872085,0,BHLHE40
BIRC7,1.207265668425323,5,BIRC7
BLVRA,0.7958742513560403,4,BLVRA
BMF,-0.5648631747811104,4,BMF
BMP4,0.4356884313855886,5,BMP4
BMP6,-0.5179915997737625,4,BMP6
BMP8A,-0.5179915997737625,4,BMP8A
BMPR2,0.6742729385491021,5,BMPR2
BRAP,-1.2220664616850574,4,BRAP
BRDT,-1.7767399019056547,5,BRDT
BTG3,1.0484188242135317,6,BTG3
C1QBP,1.0483756479968152,6,C1QBP
C3,0.7124372229299644,4,C3
CALU,1.842087640695833,6,CALU
CAND1,-1.3925087774905776,5,CAND1
CASP5,-1.3010534178922404,5,CASP5
CCL2,-1.4717240592232208,4,CCL2
CD247,-0.6544571743422257,4,CD247
CD40,-1.0774456931546217,4,CD40
CD40LG,0.7890407440756524,4,CD40LG
CDC14B,0.5217511844216199,4,CDC14B
CDK11A,-1.1886419869102032,6,CDK11A
CDK19,1.1886419869102032,6,CDK19
CDK3,-1.681442058675259,4,CDK3
CEBPA,-1.066927877336371,4,CEBPA
CENPK,1.0925063932734114,5,CENPK
CFH,-0.8928038921334772,5,CFH
CFHR1,0.8928038921334772,5,CFHR1
CFI,-0.8928038921334772,5,CFI
CHM,0.5491514019691383,6,CHM
CISD2,0.9669602638459718,5,CISD2
CLU,-2.5415110792779334,4,CLU
CNTN1,0.6390157566059609,5,CNTN1
COL5A3,1.1886419869102032,6,COL5A3
COPS3,-1.107357144261126,4,COPS3
COPS5,-0.9031474718383158,2,COPS5
COX5B,0.5224064981306575,4,COX5B
CREB5,0.5585112088953195,4,CREB5
CREM,-1.1564630143245322,5,CREM
CRTC3,0.9980297569548142,5,CRTC3
CSDE1,0.7323770702933264,6,CSDE1
CSF1,-0.6910210413354207,4,CSF1
CSMD1,-0.8774990782635915,5,CSMD1
CTBP1,-0.5043122907170153,5,CTBP1
CUL1,1.2280659600959818,4,CUL1
CYTH2,0.9632444852483788,5,CYTH2
DAP3,0.5224064981306575,4,DAP3
DCAF1,-1.0293044433925587,5,DCAF1
DCC,-1.8746194042591973,4,DCC
DDIT3,0.7124372229299644,4,DDIT3
DDX1,-1.0970547667930397,5,DDX1
DDX21,-1.3456588461197387,4,DDX21
DIABLO,-1.4593811843626228,4,DIABLO
DLGAP1,0.5945571517589268,5,DLGAP1
DLX5,-0.8737541496648383,6,DLX5
DPF2,1.2514808099273242,5,DPF2
DTL,0.5043122907170153,5,DTL
DTNBP1,0.5224064981306575,4,DTNBP1
DYNLL2,0.6371006870550752,5,DYNLL2
DYRK2,-0.9815048880676154,4,DYRK2
DYRK3,1.7767399019056547,5,DYRK3
EDN1,-1.626238914647217,4,EDN1
EGLN3,-0.581565647617548,4,EGLN3
EIF2A,1.7614970890044768,5,EIF2A
