source,score,level,source_original
ABL1,-1.4282269725321892,1,ABL1
ACTB,1.1887582582513887,2,ACTB
ACTN1,-0.5738741741022947,3,ACTN1
ACTR2,-0.7078886358358562,3,ACTR2
ACVR2A,-0.7078886358358562,3,ACVR2A
ACVR2B,-0.5530488798088978,2,ACVR2B
ADA,0.5441180092767987,4,ADA
ADAM10,0.9021973449657895,3,ADAM10
ADAM15,-0.7589916470361896,3,ADAM15
ADRM1,-0.7078886358358562,3,ADRM1
AIMP1,1.1646227722655134,4,AIMP1
AKT1,0.2949064146582056,1,AKT1
AKT3,-0.3983008894338879,2,AKT3
AMOT,4.305571043723662,3,AMOT
ANXA1,0.5441180092767987,4,ANXA1
APAF1,-5.246474945727171,3,APAF1
APC2,-0.5799084541942613,3,APC2
APIP,5.180223219956853,4,APIP
APLN,0.5441180092767987,4,APLN
APOA1,-0.5613926525692268,4,APOA1
ARHGEF6,0.5875411846899095,2,ARHGEF6
ARRB1,-1.0361132623853382,3,ARRB1
ARRB2,-0.8138550223060528,3,ARRB2
ASB3,2.735601481118732,4,ASB3
ASB9,-1.4595987860228463,4,ASB9
ASH2L,-0.5530488798088978,2,ASH2L
ATG4A,-0.8068191227090782,5,ATG4A
ATG7,-1.1855518126348483,5,ATG7
ATG9A,0.5520262304180208,6,ATG9A
ATM,-0.42113378419605724,1,ATM
ATRX,1.1192139732628825,1,ATRX
ATXN2L,-1.0712795622792834,3,ATXN2L
AURKA,-0.27881599819266656,2,AURKA
AURKB,-0.4703295578086168,2,AURKB
AVPR1B,0.4862140806252306,3,AVPR1B
AXIN1,-0.35238546204489024,2,AXIN1
BAD,0.27881599819266656,2,BAD
BAK1,-0.38816645135718936,3,BAK1
BAX,-0.38816645135718936,3,BAX
BCAP31,2.9626291606074404,3,BCAP31
BCAR1,0.5530488798088978,2,BCAR1
BCAR3,0.5875411846899095,2,BCAR3
BCL2,0.29570327676408703,4,BCL2
BCL2L1,5.246474945727171,3,BCL2L1
BCL2L2,0.6214051039931848,4,BCL2L2
BID,-4.964960624442584,4,BID
BIRC5,4.598164770536574,3,BIRC5
BIRC6,3.757353646912208,3,BIRC6
BMF,-5.039986623668545,4,BMF
BMP1,-1.0356167080000922,4,BMP1
BMP10,-0.7078886358358562,3,BMP10
BMP15,-0.7458118168622532,4,BMP15
BMP4,-0.7458118168622532,4,BMP4
BMP6,-0.7078886358358562,3,BMP6
BMP8A,-0.7078886358358562,3,BMP8A
BMPR1A,-0.4173721365295211,4,BMPR1A
BMPR2,-0.528033370533544,5,BMPR2
BRCA1,1.1887582582513887,2,BRCA1
BRIP1,1.4000049813860689,3,BRIP1
BRSK1,-1.0044695152555883,4,BRSK1
BTF3,0.5120721167615824,3,BTF3
BTG2,3.2070211429859423,0,BTG2
BTRC,0.5530488798088978,2,BTRC
C3,-0.7167737326929168,4,C3
CALU,-0.6031268333075204,6,CALU
CAMK1,-0.513267493309798,3,CAMK1
CAMK2B,-2.3963844582941465,3,CAMK2B
CAMK2G,-2.946262257826622,2,CAMK2G
CAPN1,0.41972081232025704,2,CAPN1
CAPN2,0.407270876069532,2,CAPN2
CAPN3,0.407270876069532,2,CAPN3
CAPRIN2,-0.8191524955636847,4,CAPRIN2
CARD11,-5.180223219956853,4,CARD11
CARD8,5.246474945727171,3,CARD8
CASP10,-1.5006179179451729,3,CASP10
CASP12,-2.979506302850605,3,CASP12
CASP2,-3.375733512135292,3,CASP2
CASP3,-1.9609749285209663,2,CASP3
CASP6,-4.570033870481844,1,CASP6
CASP8,-2.2479375339969057,2,CASP8
CASP8AP2,-2.9626291606074404,3,CASP8AP2
CASP9,-3.905904378695513,2,CASP9
CAST,-0.977294168493071,3,CAST
CAV1,-0.5964032527385388,3,CAV1
CBFB,1.270261489041753,4,CBFB
CBL,0.3728363436525235,2,CBL
CBLB,-0.46773870953575974,2,CBLB
CBLC,-0.7296869477893603,4,CBLC
CCL16,1.0062108170595732,3,CCL16
CCL2,1.0062108170595732,3,CCL2
CCL7,-1.0062108170595732,3,CCL7
CCND2,0.7496916956415489,3,CCND2
CD22,0.6604879825305748,3,CD22
CD28,0.9119978230480761,3,CD28
CD3E,1.037773069138796,3,CD3E
CD4,-0.5288137217222585,3,CD4
CD40,-1.992530274464512,3,CD40
CDC25A,0.3574568885829741,2,CDC25A
CDH1,0.3728363436525235,2,CDH1
CDK14,0.5460944339497322,4,CDK14
CDK4,0.5530488798088978,2,CDK4
CDK6,0.3253697346583997,3,CDK6
CDK8,0.5530488798088978,2,CDK8
CDK9,0.5858013753110427,2,CDK9
CDKN1B,-0.6520568158618816,4,CDKN1B
CDKN2B,-0.7496916956415489,3,CDKN2B
CDKN2C,-0.7496916956415489,3,CDKN2C
CDON,-0.8012160081020752,2,CDON
CEBPA,3.4864459833726107,0,CEBPA
CEBPB,2.956554704629324,0,CEBPB
CEBPE,5.976100690107835,0,CEBPE
CEBPG,3.668384198971661,0,CEBPG
CEP76,-0.9691136503378202,4,CEP76
CFH,0.5315042218765431,5,CFH
CFHR1,-0.5315042218765431,5,CFHR1
CFI,0.5315042218765431,5,CFI
CFLAR,2.9626291606074404,3,CFLAR
CLK1,0.6094195966327343,2,CLK1
CLK4,1.1887582582513887,2,CLK4
CLN8,1.6565077302979827,3,CLN8
CLU,-2.2002783044685077,4,CLU
CMA1,0.5369201258836342,5,CMA1
CNR1,0.6371822975155275,3,CNR1
COL1A1,-0.7589916470361896,3,COL1A1
COL1A2,-0.44957801095562583,3,COL1A2
COL2A1,-0.44957801095562583,3,COL2A1
COL5A1,-0.44957801095562583,3,COL5A1
