source,score,level,source_original
CASP10,-1.6259378817016847,3,CASP10
CASP12,-0.8814373767803142,4,CASP12
CASP2,1.0316340176423728,4,CASP2
CASP3,-1.3044041298483167,2,CASP3
CASP4,1.0896685225425293,4,CASP4
CASP7,1.003945261596732,3,CASP7
CASP8,-0.3865402050859877,3,CASP8
CASP9,-1.4633357937704723,3,CASP9
CAV1,-0.6064416425976015,3,CAV1
CBL,-1.2887825025594941,3,CBL
CBLC,0.47462779723586673,4,CBLC
CCK,-0.7514789690008802,4,CCK
CCL16,-0.9097216246043371,4,CCL16
CCL2,-0.7614500012097642,4,CCL2
CCL7,0.7514789690008802,4,CCL7
CCND2,0.49141368210223946,3,CCND2
CD19,1.606828739686506,3,CD19
CD22,-0.9082201032738979,5,CD22
CD28,-0.4126743437937774,3,CD28
CD40,2.0246365754608897,4,CD40
CD40LG,-2.078734985258876,4,CD40LG
CDC42,-1.0100232651474348,3,CDC42
CDC7,2.256621899625574,4,CDC7
CDH1,0.3650286422962389,2,CDH1
CDH4,-0.3650286422962389,2,CDH4
CDK1,-0.33711492112683433,2,CDK1
CDK5,0.4518940226139259,2,CDK5
CDK5R1,-0.8554013621347881,3,CDK5R1
CDK5RAP2,0.550455420168249,4,CDK5RAP2
CDK5RAP3,1.975310920606573,2,CDK5RAP3
CDK6,0.3650286422962389,2,CDK6
CDK8,0.3650286422962389,2,CDK8
CDON,-0.420754692098092,2,CDON
CEBPA,0.6680032215733945,4,CEBPA
CFLAR,1.301051074265576,4,CFLAR
CHEK1,-1.5030930882516698,1,CHEK1
CHEK2,-0.3442416360589898,2,CHEK2
CHFR,-0.9339687889566808,2,CHFR
CHM,-1.564954841406685,6,CHM
CHN1,-2.0244559952249714,3,CHN1
CHRM1,-0.5792918444152017,3,CHRM1
CHRM5,-0.5792918444152017,3,CHRM5
CHUK,-0.47642067902623847,2,CHUK
CISD2,-1.116671385057573,5,CISD2
CLASP2,-1.8395945701400878,4,CLASP2
CLK2,-0.386796396606839,3,CLK2
CLOCK,-0.5089582581802843,6,CLOCK
CMA1,-1.2783154319222105,5,CMA1
CNR1,-0.5792918444152017,3,CNR1
COL18A1,1.5529654079723418,4,COL18A1
COL1A1,1.4768988158520002,4,COL1A1
COL1A2,1.3870521058500325,4,COL1A2
COL2A1,1.4429571818060052,4,COL2A1
COL4A1,-0.5792918444152017,3,COL4A1
COL4A4,1.3870521058500325,4,COL4A4
COL4A6,1.4429571818060052,4,COL4A6
COL5A1,1.4429571818060052,4,COL5A1
COL5A2,1.4429571818060052,4,COL5A2
COL6A1,1.4429571818060052,4,COL6A1
COMP,1.4603167869761147,4,COMP
COPS3,1.8154294675315412,4,COPS3
COX5B,-1.2651690077622946,5,COX5B
CR2,1.4372600035161778,4,CR2
CRADD,1.3642542808431688,4,CRADD
CREB1,2.164615664316287,2,CREB1
CREB5,2.2359729707449434,4,CREB5
CREBBP,-0.7421524040464718,2,CREBBP
CREM,-2.4875222935077974,3,CREM
CRHR1,-0.5792918444152017,3,CRHR1
CRK,0.47642067902623847,2,CRK
CRKL,0.5844585568749491,3,CRKL
CRLF1,1.5399159906867927,5,CRLF1
CRTC2,-0.420754692098092,2,CRTC2
CRTC3,-1.190380216880016,3,CRTC3
CRX,2.9104549820712164,0,CRX
CSF1,0.6680032215733945,4,CSF1
CSF1R,0.7547494646671072,3,CSF1R
CSF3R,0.6961290776457104,4,CSF3R
CSK,0.420754692098092,2,CSK
CSNK1A1,-0.7359408877115803,2,CSNK1A1
CSNK1A1L,-0.3650286422962389,2,CSNK1A1L
CSNK1D,-0.6824000998413787,2,CSNK1D
CSNK1E,-0.2611817276806992,2,CSNK1E
CSNK1G1,-0.5760410151376901,2,CSNK1G1
CSNK2A1,-0.3043135815255913,1,CSNK2A1
CSNK2B,-0.5065759885454565,2,CSNK2B
CSRP3,2.314571589549561,3,CSRP3
CTNNB1,-0.3043135815255913,1,CTNNB1
CTNND1,0.6699376062708827,3,CTNND1
CTSE,-0.6937515543199935,5,CTSE
CUL1,0.3650286422962389,2,CUL1
CXCL17,-0.5338739377645103,4,CXCL17
CYTH2,-0.67099267123182,5,CYTH2
DAAM1,0.47832153841224406,3,DAAM1
DAB2,-0.3650286422962389,2,DAB2
DAB2IP,0.3650286422962389,2,DAB2IP
DAPK1,-0.3442416360589898,2,DAPK1
DAPK3,-0.5464609261371952,2,DAPK3
DCAF7,-0.7626054714881535,3,DCAF7
