source,score,level,source_original
CAPN2,-0.5425765435581921,2,CAPN2
CAPN3,-0.5425765435581921,2,CAPN3
CAPNS1,-0.6891255023194282,3,CAPNS1
CARD11,1.6843327527303948,5,CARD11
CARD9,1.3467165291761902,2,CARD9
CARM1,0.6766681677062559,2,CARM1
CASP1,0.6694195426747236,1,CASP1
CASP10,-1.1167528874037054,4,CASP10
CASP12,-0.678276584249906,2,CASP12
CASP2,2.5725720841945146,4,CASP2
CASP3,0.8813102654845031,3,CASP3
CASP4,0.678276584249906,2,CASP4
CASP5,1.103214923973244,4,CASP5
CASP6,1.3467165291761902,2,CASP6
CASP7,-1.2014232463482217,3,CASP7
CAST,1.203057985274337,3,CAST
CAV1,-0.3779301685629732,3,CAV1
CBL,0.41648237799658167,3,CBL
CBLB,-0.6413156896789755,3,CBLB
CBLC,1.6700634025786258,4,CBLC
CBX4,1.0953842209464173,2,CBX4
CCAR2,1.4478628447061987,3,CCAR2
CCL2,0.6654640287324461,5,CCL2
CCND2,1.3274139315759015,4,CCND2
CCNF,-1.1859342147745013,4,CCNF
CCNH,0.5731256972969021,3,CCNH
CCP110,0.4552676197829074,4,CCP110
CD19,0.8456539003440059,3,CD19
CD22,-1.6819646066887728,5,CD22
CD247,0.8904755937725867,4,CD247
CD28,-1.2196729605331582,3,CD28
CD3E,-1.2196729605331582,3,CD3E
CD4,1.1717596379674693,4,CD4
CD40,2.975712117798203,4,CD40
CD40LG,1.8356946061058912,5,CD40LG
CDC14A,-0.9829128728779932,3,CDC14A
CDC25A,-1.0659312646356258,2,CDC25A
CDC42,-0.37203343552361345,2,CDC42
CDC7,0.5147093438736452,4,CDC7
CDC73,1.3536748807712427,4,CDC73
CDCA3,0.9174407033929372,3,CDCA3
CDH1,-0.8787139643550549,4,CDH1
CDK1,0.7896833574775788,1,CDK1
CDK2,1.5326525590122162,2,CDK2
CDK2AP1,-1.2943905800607796,3,CDK2AP1
CDK3,1.355071725584677,4,CDK3
CDK4,-0.4133869008718801,4,CDK4
CDK5R1,-2.1842361929876293,4,CDK5R1
CDK5RAP2,2.4338507680877073,4,CDK5RAP2
CDK5RAP3,0.7810090290260331,2,CDK5RAP3
CDK6,0.9174407033929372,3,CDK6
CDK7,0.7810090290260331,2,CDK7
CDK8,-1.4304214851801305,4,CDK8
CDK9,0.4750448966908586,3,CDK9
CDKN1A,-0.7810090290260331,2,CDKN1A
CDKN1B,-0.8366436325824179,5,CDKN1B
CDKN2A,-0.2607996300229116,3,CDKN2A
CDKN2C,0.8883618011666323,4,CDKN2C
CDON,0.30475354908300933,3,CDON
CEBPA,-1.4267196046596802,4,CEBPA
CEBPB,0.9561388915119938,3,CEBPB
CENPK,-0.7701626289308497,5,CENPK
CEP76,-1.8278450684339205,4,CEP76
CFH,1.228839807533266,6,CFH
CFHR1,-1.228839807533266,6,CFHR1
CFI,1.228839807533266,6,CFI
CHEK2,1.1761203955429442,3,CHEK2
CHFR,-0.32993120078272914,4,CHFR
CHRM4,-0.8980794107100635,4,CHRM4
CHUK,1.245742830556337,2,CHUK
CISD2,0.9359693567710184,5,CISD2
CISH,-0.6672107814223577,5,CISH
CLK1,-1.1152040341216167,3,CLK1
CLK2,-0.3749594244255038,3,CLK2
CLK4,-1.1152040341216167,3,CLK4
CLU,-1.6671483755546275,4,CLU
CNKSR1,0.8598164842848036,4,CNKSR1
CNOT9,1.036542270552595,5,CNOT9
COL18A1,-0.6891255023194282,3,COL18A1
COL1A1,-0.6891255023194282,3,COL1A1
COL1A2,-0.6891255023194282,3,COL1A2
COL2A1,-0.6891255023194282,3,COL2A1
COL3A1,-0.6891255023194282,3,COL3A1
COL4A1,-0.6891255023194282,3,COL4A1
COL4A2,-1.8824983978377086,5,COL4A2
COL4A4,-0.6891255023194282,3,COL4A4
COL4A6,-0.6891255023194282,3,COL4A6
COL5A1,-0.6891255023194282,3,COL5A1
COL5A2,-0.6891255023194282,3,COL5A2
COL6A1,-0.6891255023194282,3,COL6A1
COMP,-0.6891255023194282,3,COMP
COPS5,0.7420722663000623,2,COPS5
CR2,0.8104198318029434,4,CR2
CRADD,1.3751095241319435,4,CRADD
CREB1,0.6766681677062559,2,CREB1
CREB5,0.9274190542970607,4,CREB5
CREBBP,0.6675295293717226,1,CREBBP
CREM,-0.4735099260308869,3,CREM
CRK,1.3467165291761902,2,CRK
CRKL,0.8456539003440059,3,CRKL
CRLF1,-0.6140539152099079,5,CRLF1
CRTC2,0.4735099260308869,3,CRTC2
CRTC3,-0.9934657104875931,4,CRTC3
CSDE1,-0.872970957742016,5,CSDE1
CSF1,-1.4267196046596802,4,CSF1
CSF1R,-1.2157996888731213,3,CSF1R
CSF3R,-0.757539499340992,4,CSF3R
CSK,-1.4575101681942102,3,CSK
CSMD1,1.218842451652228,4,CSMD1
CSNK1A1,-0.5425765435581921,2,CSNK1A1
CSNK1A1L,1.3926786467606718,4,CSNK1A1L
CSNK1D,-0.5425765435581921,2,CSNK1D
CSNK1E,1.494074619800158,3,CSNK1E
CSNK1G2,1.193400016633937,3,CSNK1G2
CSNK2A1,-0.7810090290260331,2,CSNK2A1
CSNK2A2,1.4363194904839958,3,CSNK2A2
CSNK2B,0.4750448966908586,3,CSNK2B
CTBP1,-2.09400027548507,0,CTBP1
CTDSP1,-0.5731256972969021,3,CTDSP1
CTDSP2,-0.5731256972969021,3,CTDSP2
CTDSPL,-0.5731256972969021,3,CTDSPL
CTNNA3,0.8410603008693465,4,CTNNA3
CTNNB1,0.8738772184229122,3,CTNNB1
CTSE,-1.0913686584217226,6,CTSE
CTTNBP2NL,0.5364230189821197,4,CTTNBP2NL
CUL1,-0.8410603008693465,4,CUL1
CUL3,-1.1152040341216167,3,CUL3
CXCL17,0.9211507957797231,5,CXCL17
CYLD,0.44268382233410075,3,CYLD
CYTH2,-0.6212192140274612,5,CYTH2
DAAM1,1.1152040341216167,3,DAAM1
DAB2IP,-0.5425765435581921,2,DAB2IP
DACT2,0.7524055916724177,4,DACT2
DAPK1,0.4990133851597734,3,DAPK1
DAXX,1.1152040341216167,3,DAXX
DCAF1,-1.3391532555997732,5,DCAF1
DCAF7,-1.0705831284097092,4,DCAF7
DCC,-1.0520032222863414,4,DCC
DDB1,0.6766905350207336,4,DDB1
DDIT3,-1.7524739100194628,5,DDIT3
DDX1,1.3484410669628235,5,DDX1
DDX21,1.4380607941911292,4,DDX21
DDX5,1.043157627177228,3,DDX5
DEF6,-0.526179941415026,3,DEF6
DHX58,-1.2433825592692151,4,DHX58
DIABLO,-0.8685931099181458,5,DIABLO
DLC1,0.9134659596201615,5,DLC1
DLG4,-1.0130182149519043,5,DLG4
DLGAP1,0.4929537459920309,5,DLGAP1
DLX5,-1.1422913733054927,5,DLX5
DNAJC3,0.9174407033929372,3,DNAJC3
DNAJC5,-1.3020508413267577,4,DNAJC5
DNMT3A,0.4735099260308869,3,DNMT3A
DOK1,0.6891255023194282,3,DOK1
DPF2,0.8141484428183888,5,DPF2
DRD1,0.3455983401574065,3,DRD1
DRD2,-0.8980794107100635,4,DRD2
DTX1,-1.9361572431377299,3,DTX1
DTX4,-1.4757050159155756,4,DTX4
DUSP10,1.3467165291761902,2,DUSP10
DUSP14,-1.0659312646356258,2,DUSP14
DUSP18,-2.1578699225140614,5,DUSP18
DUSP2,1.0659312646356258,2,DUSP2
DUSP22,1.3467165291761902,2,DUSP22
DUSP3,0.753318413665786,2,DUSP3
DUSP5,-1.5663768459652043,2,DUSP5
DUSP6,1.5663768459652043,2,DUSP6
DUSP7,-1.0659312646356258,2,DUSP7
DUSP8,1.3467165291761902,2,DUSP8
DVL1,0.5425765435581921,2,DVL1
DVL2,0.8502193968681563,3,DVL2
DYNLL1,-1.1152040341216167,3,DYNLL1
DYNLL2,1.318644042336766,6,DYNLL2
DYRK1A,-0.2802854402417068,3,DYRK1A
DYRK1B,-0.9174407033929372,3,DYRK1B
DYRK2,-0.6953727628914739,3,DYRK2
DYRK3,0.5154515900369935,6,DYRK3
E2F1,0.7224385473139378,3,E2F1
E2F2,0.7810090290260331,2,E2F2
E2F3,0.7810090290260331,2,E2F3
E2F4,-0.5731256972969021,3,E2F4
E2F7,-0.7810090290260331,2,E2F7
ECSIT,1.9361572431377299,3,ECSIT
EFNA5,0.575092866940865,4,EFNA5
EFNB1,-1.4309375651800138,4,EFNB1
EFR3A,1.6476181757486688,4,EFR3A
EGF,-1.4390753218368582,3,EGF
EGFR,-0.7773085868168843,3,EGFR
EGLN2,0.8999108754968871,4,EGLN2
EGLN3,-0.8850334288353154,4,EGLN3
EGR1,0.6766681677062559,2,EGR1
EHMT1,0.8366436325824179,5,EHMT1
EID1,-0.6766681677062559,2,EID1
EID2,-1.218842451652228,4,EID2
EIF2AK2,-0.7810090290260331,2,EIF2AK2
EIF2AK3,1.4790650448541875,5,EIF2AK3
EIF3J,1.0860825889376058,6,EIF3J
EIF4E,1.1504313613949344,4,EIF4E
EIF4EBP1,-1.2752484250921237,5,EIF4EBP1
EIF4EBP2,-1.0804944222898125,5,EIF4EBP2
EIF4G2,1.1699333909200587,5,EIF4G2
ELAVL1,-0.5290725803025229,3,ELAVL1
ELOC,1.4309375651800138,4,ELOC
EP300,2.561112675081368,3,EP300
EP400,1.516812084189111,3,EP400
EPB41,-0.6652223662793059,5,EPB41
EPHA2,-1.0963983087012443,4,EPHA2
EPHB1,-1.2196729605331582,3,EPHB1
EPX,1.3371833226830774,6,EPX
ERBB2,-1.3224807637667189,2,ERBB2
ERBB3,-1.2196729605331582,3,ERBB3
ERBB4,-1.2196729605331582,3,ERBB4
ERBIN,-1.194608125930021,3,ERBIN
ERC1,1.0181387022396773,3,ERC1
ERCC6,1.3467165291761902,2,ERCC6
ERCC8,-1.6498002440191035,3,ERCC8
EREG,-2.2092214181255554,4,EREG
ERG,0.9048759165568604,5,ERG
ERN1,1.3467165291761902,2,ERN1
ETS1,0.40834147859843273,4,ETS1
EVI5,-1.0910281562761266,5,EVI5
EZH2,0.8456539003440059,3,EZH2
EZR,-1.4267196046596802,4,EZR
F11,-1.3192540912398965,5,F11
F12,-0.8541019455999772,4,F12
F2RL1,0.3455983401574065,3,F2RL1
FADD,1.0417977140208068,4,FADD
FAM83G,-1.2132825222022883,5,FAM83G
