source,score,level,source_original
AAK1,-1.2740018048900887,4,AAK1
AANAT,-1.0026857173444714,3,AANAT
AATK,0.5817812830569932,3,AATK
ABL1,-0.40629537823471035,1,ABL1
ABL2,0.9650301823262457,2,ABL2
ACAA2,1.0943555698657343,5,ACAA2
ACAT1,-0.4831144387943977,5,ACAT1
ACP1,-1.136710062278945,2,ACP1
ACTB,0.6953473383589213,2,ACTB
ACTN1,-1.0996863983767484,3,ACTN1
ACTR2,-0.6899253247492528,3,ACTR2
ACVR1,-0.32328675379109234,4,ACVR1
ACVR2A,-0.6899253247492528,3,ACVR2A
ACVR2B,-0.7650973591507817,2,ACVR2B
ACVRL1,-0.5358375547073527,4,ACVRL1
ADA,-0.778285008643449,5,ADA
ADAM10,1.1893701336789304,3,ADAM10
ADAM12,0.8398433772445822,3,ADAM12
ADAM15,0.9503027535060989,3,ADAM15
ADAM17,0.7288540718556816,3,ADAM17
ADAM9,0.8398433772445822,3,ADAM9
ADAMTS13,-0.8471073645768976,4,ADAMTS13
ADCY5,0.8398433772445822,3,ADCY5
ADNP,-1.4238455862281496,2,ADNP
ADRB2,-0.3336437888669306,3,ADRB2
ADRM1,-0.6899253247492528,3,ADRM1
AFAP1L2,0.8258291689501392,4,AFAP1L2
AHSA1,1.028687108931624,3,AHSA1
AIMP1,-1.3965052428849398,3,AIMP1
AKAP5,-0.2778920883254595,2,AKAP5
AKAP8,0.665169923545617,2,AKAP8
AKT1,-0.6220337595401472,1,AKT1
AKT2,0.9641449115722605,1,AKT2
AKT3,0.7214787375711432,1,AKT3
ALK,0.756305062557986,2,ALK
AMER1,1.4788817569860886,2,AMER1
AMOT,1.4779186317710349,3,AMOT
ANAPC1,1.4238455862281496,2,ANAPC1
ANGPT1,0.9374946685228641,3,ANGPT1
ANK3,1.884563040860863,3,ANK3
ANKRD26,0.565181543919883,4,ANKRD26
ANXA1,-0.4020457694338896,5,ANXA1
APBB1,-1.0540113164504576,3,APBB1
APC2,-1.4238455862281496,2,APC2
APEX1,0.5447996411492377,4,APEX1
APH1A,1.654801823338834,3,APH1A
APH1B,1.654801823338834,3,APH1B
APLF,-0.7171646902697313,4,APLF
AR,0.8553175965769011,1,AR
ARF1,-0.9069945178190497,4,ARF1
ARF6,0.9615633925703807,5,ARF6
ARHGAP1,0.6261810579776255,3,ARHGAP1
ARHGEF2,-0.3231833898582198,3,ARHGEF2
ARHGEF6,-1.3990076089611894,3,ARHGEF6
ARHGEF7,-1.3855131725127958,3,ARHGEF7
ARID3A,2.0469160542236784,0,ARID3A
ARID5B,-3.102317383087451,0,ARID5B
ARRB1,-0.4620396469056021,3,ARRB1
ARRB2,-0.43434452264949963,4,ARRB2
ASAP2,0.8918109433252908,5,ASAP2
ASB3,-0.9470769152742251,4,ASB3
ASB9,-0.8802004417781444,4,ASB9
ASH2L,-0.9040541154315763,3,ASH2L
ASXL2,1.3115774775461895,3,ASXL2
ASXL3,-1.3372348798397997,3,ASXL3
ATAD2,0.9299402936760018,2,ATAD2
ATAD5,-0.615271353929885,3,ATAD5
ATF7,-2.9839882011246344,0,ATF7
ATG101,1.2418230371173749,5,ATG101
ATG13,1.3304141970591454,4,ATG13
ATG14,-0.9149485843159163,3,ATG14
ATG3,1.4466886074364376,5,ATG3
ATG4A,0.9702197871776386,5,ATG4A
ATG4B,0.8025703473232935,5,ATG4B
ATG7,1.0105739317332232,5,ATG7
ATG9A,-0.6565141887880255,2,ATG9A
ATM,-1.2161211241055818,2,ATM
ATP6AP1,-1.105619954773662,4,ATP6AP1
ATR,1.0548352564948844,2,ATR
ATXN2L,1.4202998442505717,3,ATXN2L
AURKA,0.4202968135069895,1,AURKA
AUTS2,-0.7923173319329907,4,AUTS2
AXIN1,-1.0122452566371756,2,AXIN1
AXL,-0.7674687974789597,3,AXL
BAG2,1.654801823338834,3,BAG2
BAG5,0.6750573971927452,4,BAG5
BANP,-0.8721727733021408,3,BANP
BAP1,-0.6805136206784355,3,BAP1
BCAP31,0.8664560767276848,3,BCAP31
BCAR1,0.7650973591507817,2,BCAR1
BCAR3,-1.3990076089611894,3,BCAR3
BCL2,0.9474816199176427,4,BCL2
BCL2L1,0.5821762152750405,4,BCL2L1
BCL3,-1.1049083068780963,2,BCL3
BCOR,-1.1049083068780963,2,BCOR
BCORL1,0.8738057591514222,4,BCORL1
BCR,0.756305062557986,2,BCR
BDNF,0.9374946685228641,3,BDNF
BECN1,-0.9149485843159163,3,BECN1
BID,-1.006147968563133,5,BID
BIRC2,1.0937892365220565,3,BIRC2
BIRC5,1.0687478286289636,3,BIRC5
BIRC6,0.8664560767276848,3,BIRC6
BIRC7,1.65297636442779,5,BIRC7
BLVRA,0.5764139987117484,2,BLVRA
BMF,-1.3202800461072708,5,BMF
BMP1,1.7557961755452192,4,BMP1
BMP4,-0.7171646902697313,4,BMP4
BMP6,-0.6899253247492528,3,BMP6
BMP8A,-0.6899253247492528,3,BMP8A
BMPR1A,0.4971107450782321,4,BMPR1A
BMPR1B,0.4971107450782321,4,BMPR1B
BNIP3,-1.1189714917307416,4,BNIP3
BRAF,-0.4871082836426433,3,BRAF
BRAP,-2.478647785110793,4,BRAP
BRCA1,0.6953473383589213,2,BRCA1
BRD4,-0.6953473383589213,2,BRD4
BRDT,0.693692742809744,4,BRDT
BRIP1,0.8721727733021408,3,BRIP1
BRMS1,0.6953473383589213,2,BRMS1
BRSK1,-1.608779528034276,4,BRSK1
BTG2,2.8604199067591787,4,BTG2
BTG3,1.00540492721303,6,BTG3
BTK,2.0999673569661543,2,BTK
BTRC,-0.45575074282454764,2,BTRC
C1QBP,1.6827915119504429,4,C1QBP
CABIN1,1.0604684690856054,2,CABIN1
CALU,2.0479212823281143,6,CALU
CAMK1,1.0698323824728813,2,CAMK1
CAMK2B,0.8024790157494835,2,CAMK2B
CAMK2D,1.0698323824728813,2,CAMK2D
CAMK2G,1.0698323824728813,2,CAMK2G
CAMK4,0.2631225025638494,2,CAMK4
CAMKK1,-0.9935139895990015,2,CAMKK1
CAMKK2,-0.9935139895990015,2,CAMKK2
CAMP,0.665169923545617,2,CAMP
CAND1,-1.654801823338834,3,CAND1
CAPN1,0.9075587328735227,2,CAPN1
CAPN2,0.6243423933152268,2,CAPN2
CAPN3,0.6243423933152268,2,CAPN3
CAPNS1,0.7961128968759645,3,CAPNS1
CAPRIN2,-1.7902706804747717,4,CAPRIN2
CARD11,1.3672504584159817,5,CARD11
CARD9,-0.3526404732073832,2,CARD9
CARM1,-1.6526326962935152,2,CARM1
CASP1,-0.9299402936760018,2,CASP1
CASP10,-1.0687478286289636,3,CASP10
CASP3,-0.7209005023202752,2,CASP3
CASP4,-0.8664560767276848,3,CASP4
CASP5,0.6014438817739393,4,CASP5
CASP6,2.1750920995065344,2,CASP6
CASP7,-0.9299402936760018,2,CASP7
CASP8,-0.9299402936760018,2,CASP8
CASP8AP2,-0.8664560767276848,3,CASP8AP2
CAST,-1.5598307564920377,3,CAST
CAV1,1.1049083068780963,2,CAV1
CBFB,-1.880614262881377,4,CBFB
CBL,1.0876653736170672,3,CBL
CBLB,-0.8734427143345225,2,CBLB
CBLC,0.557782436656826,4,CBLC
CBX4,0.6212695116806491,6,CBX4
CCAR2,0.9865760243805373,2,CCAR2
CCL2,-0.8818786931349605,3,CCL2
CCL7,0.8818786931349605,3,CCL7
CCND2,-2.7380097783341792,3,CCND2
CCNF,1.7206231665582061,4,CCNF
CCNH,1.0679918481140402,3,CCNH
CCNY,-0.6221540495933482,5,CCNY
CCP110,-1.4066541138006992,3,CCP110
CD19,-1.3586274851575841,3,CD19
CD22,-1.2600242964389379,3,CD22
CD28,0.8059357616777175,3,CD28
CD3E,-1.2512524843400405,4,CD3E
CD4,0.47097023365973534,2,CD4
CD40,0.7867726563377897,3,CD40
CDC14A,-1.7632604263610616,3,CDC14A
CDC14B,1.654801823338834,3,CDC14B
CDC25A,0.7632521381238653,2,CDC25A
CDC42,-1.2338791106012525,2,CDC42
CDC7,-1.4394096083600505,4,CDC7
CDC73,-1.4238455862281496,2,CDC73
CDCA3,1.7632604263610616,3,CDCA3
CDCA5,2.269515696975497,6,CDCA5
CDH1,1.4238455862281496,2,CDH1
CDH4,-1.4238455862281496,2,CDH4
CDK1,0.4602003955093365,1,CDK1
CDK10,2.1575330194565594,4,CDK10
CDK11A,-0.9470769152742251,4,CDK11A
CDK11B,-0.9470769152742251,4,CDK11B
CDK14,-0.6243853469936247,4,CDK14
CDK19,0.9470769152742251,4,CDK19
CDK2,1.7130432444816184,1,CDK2
CDK2AP1,-2.069334035960738,2,CDK2AP1
CDK4,-2.1581194496741576,2,CDK4
CDK5RAP2,3.35060839299701,3,CDK5RAP2
CDK6,-1.673246070579012,2,CDK6
CDK7,0.8780138270059463,2,CDK7
CDK8,0.7650973591507817,2,CDK8
CDK9,0.7650973591507817,2,CDK9
CDKN1A,-0.4191102320900548,2,CDKN1A
CDKN1B,2.8248275026852014,4,CDKN1B
CDKN2A,-2.069334035960738,2,CDKN2A
CDKN2B,2.1892373733867196,3,CDKN2B
CDKN2C,0.3661617259304926,3,CDKN2C
CDON,-0.9681747162184625,2,CDON
CEBPA,-2.2092051177744882,3,CEBPA
CEBPB,0.8822923181059653,1,CEBPB
CENPK,1.654801823338834,3,CENPK
CFLAR,0.8664560767276848,3,CFLAR
CHEK1,-1.4673412929689285,3,CHEK1
CHEK2,-0.7037276908310914,3,CHEK2
CHFR,-1.8283179216782726,1,CHFR
CHM,0.9659316109959207,6,CHM
CHN1,0.763368727639312,3,CHN1
CHRM4,-0.7880639767628825,4,CHRM4
CHUK,0.7214787375711432,1,CHUK
CISD2,0.8757525079776128,5,CISD2
CISH,-2.2092051177744882,3,CISH
CLASP2,1.4062617803617519,4,CLASP2
CLK1,0.6953473383589213,2,CLK1
CLN8,-1.1049083068780963,2,CLN8
CLU,-0.756305062557986,2,CLU
CNOT9,-0.6407893946297019,4,CNOT9
CNTN1,0.9374946685228641,3,CNTN1
COL18A1,0.9503027535060989,3,COL18A1
COL1A1,1.320221790208628,3,COL1A1
COL1A2,0.8398433772445822,3,COL1A2
COL2A1,0.8398433772445822,3,COL2A1
COL3A1,0.8398433772445822,3,COL3A1
COL4A1,0.8398433772445822,3,COL4A1
COL4A4,0.8398433772445822,3,COL4A4
COL4A6,0.8398433772445822,3,COL4A6
COL5A1,0.8398433772445822,3,COL5A1
COL5A2,0.8398433772445822,3,COL5A2
COL5A3,0.9470769152742251,4,COL5A3
COL6A1,0.8398433772445822,3,COL6A1
COMP,0.9503027535060989,3,COMP
COPS5,-0.7300306026402784,2,COPS5
CORT,-1.1702169187677882,4,CORT
CR2,-1.4022146543687415,4,CR2
CRADD,1.2013610561913621,4,CRADD
CREB1,0.9626950804571629,1,CREB1
CREBBP,-0.40629537823471035,1,CREBBP
CREM,-1.0698323824728813,2,CREM
CRLF1,-1.0604887753877683,3,CRLF1
CRTC2,1.0698323824728813,2,CRTC2
CRTC3,-1.0540113164504576,3,CRTC3
CSF1,-2.2092051177744882,3,CSF1
CSF3R,-1.8485332327256663,2,CSF3R
CSK,-0.47097023365973534,2,CSK
CSNK1A1,0.9641449115722605,1,CSNK1A1
CSNK1A1L,-1.4238455862281496,2,CSNK1A1L
CSNK1E,1.5404859298771023,2,CSNK1E
CSNK1G1,0.6801149042848578,1,CSNK1G1
CSNK1G2,1.0736000606489629,2,CSNK1G2
CSNK1G3,0.756305062557986,2,CSNK1G3
CSNK2A1,-1.9928168418961154,2,CSNK2A1
CSNK2A2,-1.8106967463515458,2,CSNK2A2
CTBP1,-0.5982834958978667,4,CTBP1
CTDSP1,-0.7650973591507817,2,CTDSP1
CTDSP2,-0.7650973591507817,2,CTDSP2
CTDSPL,-0.7650973591507817,2,CTDSPL
CTNNA3,-1.4238455862281496,2,CTNNA3
