source,target,sign
parent_of_IL12RB11_____IL23R1,parent_of_JAK21_____TYK21,1
parent_of_IL1R11_____IL1RAP1,IL1RAP,1
parent_of_JAG11,JAG1,1
parent_of_JUN1,JUN,1
parent_of_KIF5B1,KIF5B,1
parent_of_MCL1-1,MCL1,-1
parent_of_MEF2C-1,parent_of_JUN1,-1
parent_of_MMP2-1_____MMP9-1,MMP9,-1
parent_of_MPL1,parent_of_JAK21_____TYK21,1
parent_of_MYD881_____TICAM11_____TICAM21_____TIRAP1,TICAM2,1
parent_of_MYD881_____TICAM11_____TICAM21_____TIRAP1,parent_of_MYD881,1
parent_of_MYO1E1,parent_of_PTK21,1
parent_of_NCS11,NCS1,1
parent_of_NOTCH1-1,NOTCH1,-1
parent_of_NOTCH11,NOTCH1,1
parent_of_NOTCH11_____NOTCH21,NOTCH1,1
parent_of_NOTCH11_____NOTCH21_____NOTCH31_____NOTCH41,NOTCH1,1
parent_of_NOTCH11_____NOTCH21_____NOTCH31_____NOTCH41,parent_of_RBPJ1,1
parent_of_NOXA11,NOXA1,1
parent_of_NR1D11,NR1D1,1
parent_of_PINK1-1,PINK1,-1
parent_of_PSEN11,PSEN1,1
parent_of_PTGS21,PTGS2,1
parent_of_RAB5A1,RAB5A,1
parent_of_RAD211,RAD21,1
parent_of_RELA-1,RELA,-1
parent_of_RIMS1-1,RIMS1,-1
parent_of_SRF1,SRF,1
parent_of_ULK1-1,ULK1,-1
